url,address,name,online_order,book_table,rate,votes,phone,location,rest_type,dish_liked,cuisines,approx_cost(for two people),reviews_list,menu_item,listed_in(type),listed_in(city)
https://www.zomato.com/hyderabad/436,"Road 70, Tolichowki, Hyderabad",Tolichowki Restaurant 436,Yes,No,3.9/5,6006,+91 9229829246,Tolichowki,Quick Bites,Paneer Butter Masala,"Cafe, Beverages",600,"[('Rated 4.6','Good food and service')]",Coffee,Buffet,Hyderabad
https://www.zomato.com/hyderabad/437,"Road 18, LB Nagar, Hyderabad",LB Restaurant 437,Yes,No,3.9/5,15121,+91 9348036608,LB Nagar,Casual Dining,Paneer Butter Masala,Chinese,300,"[('Rated 3.7','Good food and service')]",Pizza,Buffet,Hyderabad
https://www.zomato.com/hyderabad/438,"Road 85, Tolichowki, Hyderabad",Tolichowki Restaurant 438,Yes,Yes,3.5/5,22857,+91 9280098115,Tolichowki,Cafe,Burger,"Biryani, North Indian",1200,"[('Rated 3.1','Good food and service')]",Masala Dosa,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/439,"Road 77, Jubilee Hills, Hyderabad",Jubilee Restaurant 439,No,Yes,3.3/5,3137,+91 9783657721,Jubilee Hills,Fine Dining,Burger,South Indian,1000,"[('Rated 4.7','Good food and service')]",Mutton Biryani,Desserts,Hyderabad
https://www.zomato.com/hyderabad/440,"Road 2, Hitech City, Hyderabad",Hitech Restaurant 440,Yes,No,3.4/5,6881,+91 9187128689,Hitech City,Casual Dining,Mutton Biryani,South Indian,1500,"[('Rated 4.7','Good food and service')]",Burger,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/441,"Road 72, Tolichowki, Hyderabad",Tolichowki Restaurant 441,No,Yes,3.5/5,24192,+91 9663389613,Tolichowki,Quick Bites,Masala Dosa,"Biryani, North Indian",600,"[('Rated 3.5','Good food and service')]",Mutton Biryani,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/442,"Road 38, LB Nagar, Hyderabad",LB Restaurant 442,No,Yes,4.7/5,23486,+91 9500022070,LB Nagar,Casual Dining,Chicken Biryani,Fast Food,1000,"[('Rated 4.5','Good food and service')]",Burger,Delivery,Hyderabad
https://www.zomato.com/hyderabad/443,"Road 39, Secunderabad, Hyderabad",Secunderabad Restaurant 443,Yes,No,4.5/5,20433,+91 9497124346,Secunderabad,Fine Dining,Coffee,"Cafe, Beverages",600,"[('Rated 4.7','Good food and service')]",Paneer Butter Masala,Delivery,Hyderabad
https://www.zomato.com/hyderabad/444,"Road 86, LB Nagar, Hyderabad",LB Restaurant 444,No,No,4.8/5,5592,+91 9163949434,LB Nagar,Casual Dining,Paneer Butter Masala,"Cafe, Beverages",1500,"[('Rated 4.9','Good food and service')]",Mutton Biryani,Cafes,Hyderabad
https://www.zomato.com/hyderabad/445,"Road 44, Gachibowli, Hyderabad",Gachibowli Restaurant 445,Yes,No,3.9/5,21658,+91 9685597490,Gachibowli,Cafe,Chicken Biryani,Chinese,1200,"[('Rated 3.6','Good food and service')]",Paneer Butter Masala,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/446,"Road 43, Tolichowki, Hyderabad",Tolichowki Restaurant 446,Yes,No,3.6/5,289,+91 9901793681,Tolichowki,Cafe,Masala Dosa,"Bakery, Desserts",1200,"[('Rated 3.7','Good food and service')]",Haleem,Desserts,Hyderabad
https://www.zomato.com/hyderabad/447,"Road 12, Charminar, Hyderabad",Charminar Restaurant 447,Yes,No,3.6/5,782,+91 9830393140,Charminar,Fine Dining,Burger,"Cafe, Beverages",500,"[('Rated 3.3','Good food and service')]",Chicken Biryani,Buffet,Hyderabad
https://www.zomato.com/hyderabad/448,"Road 94, Jubilee Hills, Hyderabad",Jubilee Restaurant 448,No,No,3.2/5,21655,+91 9587458716,Jubilee Hills,Buffet,Mutton Biryani,Fast Food,1200,"[('Rated 4.9','Good food and service')]",Paneer Butter Masala,Buffet,Hyderabad
https://www.zomato.com/hyderabad/449,"Road 49, Madhapur, Hyderabad",Madhapur Restaurant 449,No,No,4.6/5,22160,+91 9148382774,Madhapur,Quick Bites,Masala Dosa,"Biryani, North Indian",1500,"[('Rated 4.7','Good food and service')]",Masala Dosa,Delivery,Hyderabad
https://www.zomato.com/hyderabad/450,"Road 45, Kukatpally, Hyderabad",Kukatpally Restaurant 450,No,Yes,3.3/5,19890,+91 9466440508,Kukatpally,Cafe,Paneer Butter Masala,"Mughlai, Biryani",1500,"[('Rated 3.4','Good food and service')]",Masala Dosa,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/451,"Road 68, Kukatpally, Hyderabad",Kukatpally Restaurant 451,No,No,4.8/5,1619,+91 9732698915,Kukatpally,Fine Dining,Masala Dosa,Chinese,800,"[('Rated 4.1','Good food and service')]",Masala Dosa,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/452,"Road 93, Madhapur, Hyderabad",Madhapur Restaurant 452,Yes,No,3.4/5,23829,+91 9487963844,Madhapur,Bakery,Chicken Biryani,South Indian,1200,"[('Rated 4.6','Good food and service')]",Pizza,Buffet,Hyderabad
https://www.zomato.com/hyderabad/453,"Road 69, Gachibowli, Hyderabad",Gachibowli Restaurant 453,Yes,Yes,3.5/5,12124,+91 9833093739,Gachibowli,Buffet,Chicken Biryani,Fast Food,1200,"[('Rated 4.1','Good food and service')]",Chicken Biryani,Delivery,Hyderabad
https://www.zomato.com/hyderabad/454,"Road 3, Kukatpally, Hyderabad",Kukatpally Restaurant 454,Yes,Yes,3.5/5,4557,+91 9811520068,Kukatpally,Bakery,Chicken Biryani,Fast Food,500,"[('Rated 4.4','Good food and service')]",Chicken Biryani,Cafes,Hyderabad
https://www.zomato.com/hyderabad/455,"Road 73, Gachibowli, Hyderabad",Gachibowli Restaurant 455,Yes,No,4.7/5,15675,+91 9477572531,Gachibowli,Fine Dining,Mutton Biryani,Chinese,1200,"[('Rated 4.6','Good food and service')]",Pizza,Desserts,Hyderabad
https://www.zomato.com/hyderabad/456,"Road 88, Kukatpally, Hyderabad",Kukatpally Restaurant 456,Yes,No,3.7/5,10994,+91 9123332147,Kukatpally,Quick Bites,Mutton Biryani,"Mughlai, Biryani",500,"[('Rated 4.8','Good food and service')]",Burger,Cafes,Hyderabad
https://www.zomato.com/hyderabad/457,"Road 71, Kondapur, Hyderabad",Kondapur Restaurant 457,Yes,Yes,3.9/5,15536,+91 9198892584,Kondapur,Casual Dining,Haleem,"Bakery, Desserts",1500,"[('Rated 3.5','Good food and service')]",Paneer Butter Masala,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/458,"Road 53, LB Nagar, Hyderabad",LB Restaurant 458,No,No,3.6/5,11305,+91 9301667696,LB Nagar,Casual Dining,Burger,"Mughlai, Biryani",300,"[('Rated 3.4','Good food and service')]",Chicken Biryani,Delivery,Hyderabad
https://www.zomato.com/hyderabad/459,"Road 6, Jubilee Hills, Hyderabad",Jubilee Restaurant 459,No,No,4.8/5,4277,+91 9060259761,Jubilee Hills,Casual Dining,Pizza,"Biryani, North Indian",1500,"[('Rated 3.8','Good food and service')]",Masala Dosa,Buffet,Hyderabad
https://www.zomato.com/hyderabad/460,"Road 67, Miyapur, Hyderabad",Miyapur Restaurant 460,Yes,No,4.7/5,13161,+91 9852546556,Miyapur,Casual Dining,Masala Dosa,"Bakery, Desserts",500,"[('Rated 3.7','Good food and service')]",Mutton Biryani,Desserts,Hyderabad
https://www.zomato.com/hyderabad/461,"Road 19, Miyapur, Hyderabad",Miyapur Restaurant 461,Yes,No,3.9/5,1062,+91 9171535819,Miyapur,Quick Bites,Mutton Biryani,"Mughlai, Biryani",300,"[('Rated 4.8','Good food and service')]",Burger,Desserts,Hyderabad
https://www.zomato.com/hyderabad/462,"Road 14, Jubilee Hills, Hyderabad",Jubilee Restaurant 462,Yes,No,4.7/5,10942,+91 9571405028,Jubilee Hills,Cafe,Burger,"Biryani, North Indian",500,"[('Rated 4.7','Good food and service')]",Pizza,Desserts,Hyderabad
https://www.zomato.com/hyderabad/463,"Road 12, Kondapur, Hyderabad",Kondapur Restaurant 463,Yes,No,4.0/5,7575,+91 9934094139,Kondapur,Buffet,Paneer Butter Masala,"Bakery, Desserts",800,"[('Rated 3.0','Good food and service')]",Pizza,Cafes,Hyderabad
https://www.zomato.com/hyderabad/464,"Road 31, Kukatpally, Hyderabad",Kukatpally Restaurant 464,No,Yes,4.1/5,20017,+91 9003700320,Kukatpally,Buffet,Burger,Fast Food,1500,"[('Rated 3.4','Good food and service')]",Coffee,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/465,"Road 53, Banjara Hills, Hyderabad",Banjara Restaurant 465,Yes,Yes,4.3/5,24471,+91 9679008525,Banjara Hills,Bakery,Masala Dosa,"Mughlai, Biryani",1000,"[('Rated 3.7','Good food and service')]",Coffee,Buffet,Hyderabad
https://www.zomato.com/hyderabad/466,"Road 58, Ameerpet, Hyderabad",Ameerpet Restaurant 466,No,No,3.9/5,7079,+91 9800084291,Ameerpet,Casual Dining,Haleem,"Biryani, North Indian",800,"[('Rated 3.8','Good food and service')]",Mutton Biryani,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/467,"Road 30, Kondapur, Hyderabad",Kondapur Restaurant 467,Yes,Yes,4.5/5,12075,+91 9722454316,Kondapur,Quick Bites,Mutton Biryani,South Indian,400,"[('Rated 3.8','Good food and service')]",Mutton Biryani,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/468,"Road 33, Miyapur, Hyderabad",Miyapur Restaurant 468,No,Yes,4.8/5,14790,+91 9154359250,Miyapur,Bakery,Haleem,"Bakery, Desserts",800,"[('Rated 5.0','Good food and service')]",Pizza,Cafes,Hyderabad
https://www.zomato.com/hyderabad/469,"Road 4, Dilsukhnagar, Hyderabad",Dilsukhnagar Restaurant 469,No,Yes,3.5/5,3787,+91 9704980699,Dilsukhnagar,Fine Dining,Chicken Biryani,"Mughlai, Biryani",1000,"[('Rated 3.1','Good food and service')]",Chicken Biryani,Cafes,Hyderabad
https://www.zomato.com/hyderabad/470,"Road 47, Madhapur, Hyderabad",Madhapur Restaurant 470,No,Yes,3.5/5,1825,+91 9253154899,Madhapur,Casual Dining,Haleem,"Cafe, Beverages",500,"[('Rated 3.0','Good food and service')]",Paneer Butter Masala,Desserts,Hyderabad
https://www.zomato.com/hyderabad/471,"Road 83, Ameerpet, Hyderabad",Ameerpet Restaurant 471,Yes,No,3.7/5,13449,+91 9831898794,Ameerpet,Bakery,Mutton Biryani,"Mughlai, Biryani",800,"[('Rated 4.8','Good food and service')]",Paneer Butter Masala,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/472,"Road 73, Kukatpally, Hyderabad",Kukatpally Restaurant 472,Yes,Yes,3.3/5,17761,+91 9987813939,Kukatpally,Buffet,Masala Dosa,South Indian,500,"[('Rated 4.5','Good food and service')]",Mutton Biryani,Buffet,Hyderabad
https://www.zomato.com/hyderabad/473,"Road 10, Ameerpet, Hyderabad",Ameerpet Restaurant 473,Yes,No,4.3/5,16060,+91 9834801599,Ameerpet,Fine Dining,Coffee,South Indian,600,"[('Rated 3.8','Good food and service')]",Masala Dosa,Delivery,Hyderabad
https://www.zomato.com/hyderabad/474,"Road 96, Ameerpet, Hyderabad",Ameerpet Restaurant 474,No,No,4.4/5,4477,+91 9932519352,Ameerpet,Fine Dining,Mutton Biryani,South Indian,800,"[('Rated 4.4','Good food and service')]",Paneer Butter Masala,Desserts,Hyderabad
https://www.zomato.com/hyderabad/475,"Road 89, Secunderabad, Hyderabad",Secunderabad Restaurant 475,Yes,Yes,3.5/5,9713,+91 9406817072,Secunderabad,Buffet,Chicken Biryani,"Biryani, North Indian",500,"[('Rated 3.7','Good food and service')]",Pizza,Cafes,Hyderabad
https://www.zomato.com/hyderabad/476,"Road 35, Gachibowli, Hyderabad",Gachibowli Restaurant 476,No,Yes,4.3/5,7724,+91 9793271823,Gachibowli,Casual Dining,Mutton Biryani,"Bakery, Desserts",1500,"[('Rated 3.5','Good food and service')]",Pizza,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/477,"Road 14, Miyapur, Hyderabad",Miyapur Restaurant 477,No,No,4.0/5,4357,+91 9615084508,Miyapur,Quick Bites,Chicken Biryani,South Indian,1000,"[('Rated 4.1','Good food and service')]",Paneer Butter Masala,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/478,"Road 54, Secunderabad, Hyderabad",Secunderabad Restaurant 478,No,Yes,4.0/5,14372,+91 9714982315,Secunderabad,Bakery,Burger,"Biryani, North Indian",500,"[('Rated 3.5','Good food and service')]",Burger,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/479,"Road 48, Kukatpally, Hyderabad",Kukatpally Restaurant 479,Yes,Yes,4.4/5,5386,+91 9225221736,Kukatpally,Bakery,Paneer Butter Masala,"Bakery, Desserts",1000,"[('Rated 3.0','Good food and service')]",Haleem,Delivery,Hyderabad
https://www.zomato.com/hyderabad/480,"Road 91, Madhapur, Hyderabad",Madhapur Restaurant 480,No,Yes,4.6/5,1529,+91 9151458523,Madhapur,Cafe,Pizza,"Mughlai, Biryani",400,"[('Rated 4.1','Good food and service')]",Haleem,Cafes,Hyderabad
https://www.zomato.com/hyderabad/481,"Road 46, Kondapur, Hyderabad",Kondapur Restaurant 481,Yes,No,4.5/5,14639,+91 9007492523,Kondapur,Cafe,Haleem,Chinese,400,"[('Rated 3.7','Good food and service')]",Coffee,Cafes,Hyderabad
https://www.zomato.com/hyderabad/482,"Road 92, Ameerpet, Hyderabad",Ameerpet Restaurant 482,No,Yes,4.3/5,11572,+91 9495461606,Ameerpet,Cafe,Paneer Butter Masala,"Bakery, Desserts",400,"[('Rated 4.6','Good food and service')]",Chicken Biryani,Buffet,Hyderabad
https://www.zomato.com/hyderabad/483,"Road 4, Hitech City, Hyderabad",Hitech Restaurant 483,No,No,4.4/5,21907,+91 9606814566,Hitech City,Casual Dining,Burger,"Mughlai, Biryani",800,"[('Rated 3.3','Good food and service')]",Haleem,Desserts,Hyderabad
https://www.zomato.com/hyderabad/484,"Road 11, Ameerpet, Hyderabad",Ameerpet Restaurant 484,No,Yes,4.1/5,22159,+91 9473158707,Ameerpet,Buffet,Chicken Biryani,Chinese,1500,"[('Rated 4.6','Good food and service')]",Mutton Biryani,Cafes,Hyderabad
https://www.zomato.com/hyderabad/485,"Road 42, Banjara Hills, Hyderabad",Banjara Restaurant 485,Yes,Yes,3.3/5,428,+91 9871104733,Banjara Hills,Bakery,Coffee,"Bakery, Desserts",300,"[('Rated 3.5','Good food and service')]",Pizza,Cafes,Hyderabad
https://www.zomato.com/hyderabad/486,"Road 20, Banjara Hills, Hyderabad",Banjara Restaurant 486,Yes,No,3.3/5,20114,+91 9800126484,Banjara Hills,Fine Dining,Mutton Biryani,"Mughlai, Biryani",600,"[('Rated 3.4','Good food and service')]",Coffee,Buffet,Hyderabad
https://www.zomato.com/hyderabad/487,"Road 28, Hitech City, Hyderabad",Hitech Restaurant 487,No,No,4.6/5,2481,+91 9732677238,Hitech City,Casual Dining,Paneer Butter Masala,"Bakery, Desserts",300,"[('Rated 3.2','Good food and service')]",Coffee,Delivery,Hyderabad
https://www.zomato.com/hyderabad/488,"Road 70, LB Nagar, Hyderabad",LB Restaurant 488,Yes,No,4.8/5,9925,+91 9841635780,LB Nagar,Fine Dining,Mutton Biryani,"Biryani, North Indian",300,"[('Rated 3.3','Good food and service')]",Burger,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/489,"Road 34, Ameerpet, Hyderabad",Ameerpet Restaurant 489,No,No,3.4/5,3013,+91 9259473801,Ameerpet,Fine Dining,Masala Dosa,"Cafe, Beverages",600,"[('Rated 4.9','Good food and service')]",Mutton Biryani,Buffet,Hyderabad
https://www.zomato.com/hyderabad/490,"Road 23, Dilsukhnagar, Hyderabad",Dilsukhnagar Restaurant 490,Yes,Yes,4.9/5,5639,+91 9871204858,Dilsukhnagar,Casual Dining,Masala Dosa,Fast Food,600,"[('Rated 3.3','Good food and service')]",Burger,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/491,"Road 3, Begumpet, Hyderabad",Begumpet Restaurant 491,No,Yes,4.6/5,23783,+91 9284773427,Begumpet,Cafe,Paneer Butter Masala,"Mughlai, Biryani",600,"[('Rated 4.1','Good food and service')]",Paneer Butter Masala,Cafes,Hyderabad
https://www.zomato.com/hyderabad/492,"Road 70, Hitech City, Hyderabad",Hitech Restaurant 492,No,Yes,3.9/5,17711,+91 9659645550,Hitech City,Bakery,Pizza,South Indian,300,"[('Rated 4.6','Good food and service')]",Burger,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/493,"Road 20, Miyapur, Hyderabad",Miyapur Restaurant 493,Yes,Yes,4.2/5,15198,+91 9078730815,Miyapur,Casual Dining,Mutton Biryani,Fast Food,500,"[('Rated 4.2','Good food and service')]",Chicken Biryani,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/494,"Road 4, Hitech City, Hyderabad",Hitech Restaurant 494,No,No,4.3/5,9424,+91 9345405866,Hitech City,Casual Dining,Coffee,Chinese,400,"[('Rated 3.8','Good food and service')]",Mutton Biryani,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/495,"Road 62, Charminar, Hyderabad",Charminar Restaurant 495,No,No,3.9/5,9381,+91 9244184609,Charminar,Cafe,Burger,"Mughlai, Biryani",800,"[('Rated 3.2','Good food and service')]",Pizza,Buffet,Hyderabad
https://www.zomato.com/hyderabad/496,"Road 55, Charminar, Hyderabad",Charminar Restaurant 496,Yes,Yes,4.8/5,9910,+91 9820163882,Charminar,Fine Dining,Burger,South Indian,400,"[('Rated 3.9','Good food and service')]",Masala Dosa,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/497,"Road 34, Begumpet, Hyderabad",Begumpet Restaurant 497,No,No,3.8/5,3920,+91 9164485804,Begumpet,Casual Dining,Mutton Biryani,"Mughlai, Biryani",400,"[('Rated 3.3','Good food and service')]",Masala Dosa,Buffet,Hyderabad
https://www.zomato.com/hyderabad/498,"Road 21, Begumpet, Hyderabad",Begumpet Restaurant 498,Yes,Yes,4.7/5,1477,+91 9636964445,Begumpet,Bakery,Haleem,South Indian,400,"[('Rated 4.4','Good food and service')]",Coffee,Buffet,Hyderabad
https://www.zomato.com/hyderabad/499,"Road 6, Jubilee Hills, Hyderabad",Jubilee Restaurant 499,Yes,No,3.3/5,18910,+91 9582107985,Jubilee Hills,Fine Dining,Chicken Biryani,"Biryani, North Indian",600,"[('Rated 3.4','Good food and service')]",Paneer Butter Masala,Cafes,Hyderabad
https://www.zomato.com/hyderabad/500,"Road 68, Begumpet, Hyderabad",Begumpet Restaurant 500,Yes,No,4.1/5,2600,+91 9732579362,Begumpet,Cafe,Chicken Biryani,Chinese,300,"[('Rated 4.1','Good food and service')]",Burger,Buffet,Hyderabad
https://www.zomato.com/hyderabad/501,"Road 71, Gachibowli, Hyderabad",Gachibowli Restaurant 501,No,No,4.5/5,4410,+91 9561210604,Gachibowli,Fine Dining,Haleem,"Mughlai, Biryani",300,"[('Rated 4.6','Good food and service')]",Paneer Butter Masala,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/502,"Road 46, Charminar, Hyderabad",Charminar Restaurant 502,Yes,No,4.2/5,8518,+91 9187272964,Charminar,Fine Dining,Masala Dosa,"Bakery, Desserts",1200,"[('Rated 4.0','Good food and service')]",Coffee,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/503,"Road 18, Kondapur, Hyderabad",Kondapur Restaurant 503,No,Yes,3.5/5,8814,+91 9066195627,Kondapur,Cafe,Pizza,Fast Food,400,"[('Rated 3.3','Good food and service')]",Chicken Biryani,Desserts,Hyderabad
https://www.zomato.com/hyderabad/504,"Road 51, Banjara Hills, Hyderabad",Banjara Restaurant 504,No,Yes,4.2/5,1358,+91 9374519177,Banjara Hills,Casual Dining,Pizza,"Bakery, Desserts",600,"[('Rated 3.8','Good food and service')]",Chicken Biryani,Buffet,Hyderabad
https://www.zomato.com/hyderabad/505,"Road 97, Hitech City, Hyderabad",Hitech Restaurant 505,Yes,No,4.1/5,22296,+91 9117314535,Hitech City,Cafe,Haleem,"Cafe, Beverages",1000,"[('Rated 3.2','Good food and service')]",Paneer Butter Masala,Cafes,Hyderabad
https://www.zomato.com/hyderabad/506,"Road 29, Kukatpally, Hyderabad",Kukatpally Restaurant 506,No,No,3.3/5,10225,+91 9691562734,Kukatpally,Buffet,Pizza,"Biryani, North Indian",600,"[('Rated 4.4','Good food and service')]",Coffee,Delivery,Hyderabad
https://www.zomato.com/hyderabad/507,"Road 33, Hitech City, Hyderabad",Hitech Restaurant 507,No,Yes,4.7/5,744,+91 9276162595,Hitech City,Casual Dining,Haleem,"Cafe, Beverages",1000,"[('Rated 3.2','Good food and service')]",Chicken Biryani,Buffet,Hyderabad
https://www.zomato.com/hyderabad/508,"Road 43, Miyapur, Hyderabad",Miyapur Restaurant 508,Yes,No,3.4/5,21381,+91 9744308377,Miyapur,Cafe,Chicken Biryani,"Cafe, Beverages",400,"[('Rated 3.7','Good food and service')]",Paneer Butter Masala,Delivery,Hyderabad
https://www.zomato.com/hyderabad/509,"Road 52, Hitech City, Hyderabad",Hitech Restaurant 509,Yes,Yes,3.7/5,23521,+91 9902747962,Hitech City,Buffet,Mutton Biryani,Fast Food,1200,"[('Rated 3.3','Good food and service')]",Paneer Butter Masala,Desserts,Hyderabad
https://www.zomato.com/hyderabad/510,"Road 26, Gachibowli, Hyderabad",Gachibowli Restaurant 510,No,Yes,4.2/5,8011,+91 9768276705,Gachibowli,Cafe,Chicken Biryani,"Biryani, North Indian",1000,"[('Rated 4.8','Good food and service')]",Burger,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/511,"Road 77, Gachibowli, Hyderabad",Gachibowli Restaurant 511,Yes,Yes,3.3/5,22138,+91 9617929393,Gachibowli,Fine Dining,Mutton Biryani,"Biryani, North Indian",1000,"[('Rated 4.7','Good food and service')]",Mutton Biryani,Cafes,Hyderabad
https://www.zomato.com/hyderabad/512,"Road 10, Secunderabad, Hyderabad",Secunderabad Restaurant 512,Yes,No,4.1/5,24491,+91 9925506263,Secunderabad,Quick Bites,Coffee,South Indian,1500,"[('Rated 3.6','Good food and service')]",Haleem,Desserts,Hyderabad
https://www.zomato.com/hyderabad/513,"Road 73, Jubilee Hills, Hyderabad",Jubilee Restaurant 513,Yes,Yes,3.6/5,2253,+91 9352164991,Jubilee Hills,Cafe,Haleem,Fast Food,1000,"[('Rated 3.2','Good food and service')]",Mutton Biryani,Cafes,Hyderabad
https://www.zomato.com/hyderabad/514,"Road 62, Gachibowli, Hyderabad",Gachibowli Restaurant 514,Yes,No,4.8/5,988,+91 9300955819,Gachibowli,Bakery,Paneer Butter Masala,"Biryani, North Indian",400,"[('Rated 3.0','Good food and service')]",Burger,Delivery,Hyderabad
https://www.zomato.com/hyderabad/515,"Road 9, Miyapur, Hyderabad",Miyapur Restaurant 515,No,Yes,3.5/5,10275,+91 9653420402,Miyapur,Quick Bites,Coffee,South Indian,1200,"[('Rated 4.4','Good food and service')]",Chicken Biryani,Delivery,Hyderabad
https://www.zomato.com/hyderabad/516,"Road 19, Begumpet, Hyderabad",Begumpet Restaurant 516,Yes,No,3.3/5,7615,+91 9226925964,Begumpet,Casual Dining,Mutton Biryani,"Biryani, North Indian",1000,"[('Rated 4.8','Good food and service')]",Masala Dosa,Delivery,Hyderabad
https://www.zomato.com/hyderabad/517,"Road 93, Jubilee Hills, Hyderabad",Jubilee Restaurant 517,Yes,No,3.8/5,3203,+91 9055519153,Jubilee Hills,Cafe,Haleem,"Mughlai, Biryani",600,"[('Rated 3.0','Good food and service')]",Mutton Biryani,Desserts,Hyderabad
https://www.zomato.com/hyderabad/518,"Road 31, Ameerpet, Hyderabad",Ameerpet Restaurant 518,Yes,Yes,4.1/5,12414,+91 9440569036,Ameerpet,Buffet,Chicken Biryani,"Mughlai, Biryani",500,"[('Rated 4.1','Good food and service')]",Coffee,Cafes,Hyderabad
